URL	IP	CATEGORY	BROWSER	DATE	CUSTOMER_ID	OS
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:10:46	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:10:49	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:11:10	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:20:23	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:20:35	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:20:45	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:21:45	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:21:47	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:22:17	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:22:27	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:24:44	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:24:56	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:26:41	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:27:15	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:27:21	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:27:41	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:28:01	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:28:25	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:29:01	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:29:18	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:29:33	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:30:17	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:32:08	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:32:33	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:32:57	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:33:07	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:33:40	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:33:51	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:34:41	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:01	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:01	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:02	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:05	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:07	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:07	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:08	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:12	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:12	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:35:12	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:36:16	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:37:17	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:38:23	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:39:03	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:40:44	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:42:37	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:43:00	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:43:26	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:43:26	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:43:27	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:43:36	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:43:49	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:44:19	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:44:22	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:44:29	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:45:05	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:45:14	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:45:15	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:45:16	0	Windows 8
http://localhost/store/c/search_2/31	10.10.10.10	search_2	Chrome{64.0.3282.167}	2018-02-19 12:47:39	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 12:59:55	0	Windows 8
http://localhost/store/c/search_2/31	10.10.10.10	search_2	Chrome{64.0.3282.167}	2018-02-19 13:00:07	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:00:20	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:00:23	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:00:41	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:01:33	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:02:07	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:02:42	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:02:48	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:03:09	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:03:12	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:03:12	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:03:13	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:03:13	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:03:15	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-19 13:04:35	0	Windows 8
http://localhost/store/c/search_2/32	10.10.10.10	search_2	Chrome{64.0.3282.167}	2018-02-19 13:04:35	0	Windows 8
http://localhost/store/c/search_2/32	10.10.10.10	search_2	Chrome{64.0.3282.167}	2018-02-19 13:05:41	0	Windows 8
